X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,A,T_obs,delta,T_true,t_latent,true_CATE
1.1685823040053211,1.99970278698745,1.331415953469764,1.131788768893487,1.7840694280522227,1.1792912798660509,1.256620081455187,2.065517567045267,1.283661932888878,1.8967012912086307,0,13.117201473983423,1,13.117201473983423,2.1854305348131313,-4.442618334139226
2.2536660515180293,2.537594228416262,0.6069818664016274,0.03543098349713292,0.8424892420152367,0.47588199011663557,0.5908228748298787,0.5553099852874059,0.011834915588559314,0.49999074040480607,0,3.5877760880288982,1,3.5877760880288982,4.7782143788446225,2.2917707761730015
2.821479678200861,2.7874222867412133,2.0285684226300535,0.42314950831607523,2.543270745361945,0.7113039054087863,1.0426724681278734,0.2945085141575585,2.394862140833886,2.2718695663939785,0,5.8688186227113075,1,5.8688186227113075,3.793972738151323,0.9461123824771995
2.0778361816720263,0.9101597777831536,2.7148521248076722,2.1162645617263154,0.4353342018578157,1.0426262133155153,0.4939720106757728,2.3017870673132075,2.1788911707311596,2.0433868565954056,0,1.8085241709081734,0,7.922114372636407,3.1939631788866647,-0.4653814294089553
1.646991118012065,1.39096433199802,1.4852948518838867,1.4253818277013321,1.3807928049612335,1.7640477828794694,1.694732338976928,1.7125162999439019,1.6652521758809966,1.4624019208438512,1,4.221559825737909,0,10.05328321845738,1.2020838819909643,-11.393995796692487
1.7152743420942054,1.5059315744455686,1.4441100628686456,1.719874014614585,1.717046515883218,1.4415353333448353,1.4759485935348005,1.4419146346337983,1.393938018738804,1.4786292282604059,0,21.448442995692947,1,21.448442995692947,1.201975341512912,-11.39499609767815
1.3994467583934889,1.7312012791168432,1.3554520962717034,1.728135679190805,1.3918424009725139,1.7980273579115758,1.3202936376912615,1.4376069508460825,1.6505018851392177,1.6781038813788236,0,26.734412641265124,1,26.734412641265124,0.7613762547568976,-15.994086950529354
2.8147789861372745,0.11089139935074677,0.7195222622458417,2.9138663513401366,2.591462504425942,1.134351836165096,2.0790141241305498,2.958328903137898,0.9063398220849251,2.7217807252138595,0,4.3394317132397795,1,4.3394317132397795,4.3977926559872085,1.8853784962980393
0.9770158241708664,2.024252975025861,0.8322731962227163,2.4407270007472026,0.8055064438694083,2.7205251732466476,0.464353931597999,2.2284641240058876,1.2001732908673302,0.9806074259785327,1,2.357836077350646,0,7.444378761470311,3.20501755284444,-0.4340693906093618
0.28826174271764526,0.4658654711737822,0.8240264198899045,2.2297622394555727,0.41792100999056236,0.43757524450355945,0.44016806676916964,2.804332229788189,0.9185234142405525,0.5180808357469424,0,0.6854490807383555,0,6.1933517964542935,3.6863266000822046,0.7325125651469202
